Season,Game_ID,Game_Date,Team,Location,Wins_Entering_Gm,Losses_Entering_Gm,Team_Minutes,Final_Score,Lead_Changes,Ties,Largest_Lead,Full_Timeouts,Short_Timeouts,Qtr_4_Score,L2M_Score,Social Following (Combined Facebook and Twitter,Combined Social Following,Even Combined Social Followings (Missing first)
2017-18,21701045,3/17/2018,DET,A,30,38,,,,,,,,,,2.7,12.48,
2017-18,21701046,3/18/2018,OKC,A,42,29,240,132,13,9,9,5,0,97,123,9.78,13.45,
2017-18,21701046,3/18/2018,TOR,H,52,17,240,125,12,11,10,6,0,98,121,3.67,15.86,
2017-18,21701047,3/18/2018,BOS,A,47,22,240,89,1,0,9,4,0,76,86,12.19,14.63,
2017-18,21701047,3/18/2018,NOP,H,39,30,240,108,2,2,23,4,0,82,108,2.44,8.77,
2017-18,21701048,3/18/2018,HOU,A,55,14,240,129,2,2,25,6,0,107,122,6.33,9.02,
2017-18,21701048,3/18/2018,MIN,H,40,30,240,120,1,0,2,6,0,91,114,2.69,7.91,
2017-18,21701049,3/18/2018,LAC,H,37,31,,,,,,,,,,5.22,8.74,
2017-18,21701049,3/18/2018,POR,A,43,26,,,,,,,,,,3.52,15.33,
2017-18,21701050,3/19/2018,CLE,H,40,29,240,124,5,5,17,7,0,93,117,11.81,14.1,
2017-18,21701050,3/19/2018,MIL,A,37,32,240,117,4,1,5,7,0,85,106,2.29,31.2,
2017-18,21701051,3/19/2018,LAL,A,31,38,240,100,5,2,12,4,0,80,96,28.91,33.34,
2017-18,21701051,3/19/2018,IND,H,40,30,240,110,6,4,16,5,0,92,110,4.43,7.41,
2017-18,21701052,3/19/2018,PHI,H,38,30,240,108,6,1,14,5,0,81,103,2.98,5.59,
2017-18,21701052,3/19/2018,CHA,A,30,40,240,94,5,5,7,6,0,70,92,2.61,6.29,
2017-18,21701053,3/19/2018,BKN,H,22,48,,,,,,,,,,3.68,6.41,
2017-18,21701053,3/19/2018,MEM,A,19,50,,,,,,,,,,2.73,5.47,
2017-18,21701054,3/19/2018,DEN,A,38,32,290,141,9,6,11,11,0,91,114,2.74,23.14,
2017-18,21701054,3/19/2018,MIA,H,37,33,290,149,10,7,10,9,0,92,115,20.4,42.85,
2017-18,21701055,3/19/2018,CHI,A,24,45,240,92,7,4,3,4,0,67,88,22.45,30.64,
2017-18,21701055,3/19/2018,NYK,H,25,45,240,110,7,3,20,5,0,83,104,8.19,24.87,
2017-18,21701056,3/19/2018,GSW,A,53,17,240,75,1,2,4,6,0,63,70,16.68,27.19,
2017-18,21701056,3/19/2018,SAS,H,40,30,240,89,1,0,16,5,0,61,81,10.51,13.22,
2017-18,21701057,3/19/2018,SAC,H,23,48,240,90,5,7,3,4,0,66,85,2.71,5.41,
2017-18,21701057,3/19/2018,DET,A,30,39,240,106,6,4,22,4,0,73,100,2.7,7.05,
2017-18,21701058,3/20/2018,ORL,H,21,49,,,,,,,,,,4.35,8.02,
2017-18,21701058,3/20/2018,TOR,A,52,18,,,,,,,,,,3.67,15.86,
2017-18,21701059,3/20/2018,BOS,H,47,23,240,100,6,5,5,7,0,73,87,12.19,21.97,
2017-18,21701059,3/20/2018,OKC,A,43,29,240,99,6,5,10,5,0,75,90,9.78,15,
2017-18,21701060,3/20/2018,LAC,A,37,32,240,109,7,8,6,5,0,83,102,5.22,7.91,
2017-18,21701060,3/20/2018,MIN,H,40,31,240,123,8,4,21,4,0,95,120,2.69,5.13,
2017-18,21701061,3/20/2018,NOP,H,40,30,,,,,,,,,,2.44,8.44,
2017-18,21701061,3/20/2018,DAL,A,22,48,,,,,,,,,,6,8.79,
2017-18,21701062,3/20/2018,ATL,A,20,50,240,99,8,6,5,6,0,63,91,2.79,4.74,
2017-18,21701062,3/20/2018,UTA,H,40,30,240,94,7,4,10,7,0,67,90,1.95,4.83,
2017-18,21701063,3/20/2018,PHX,H,19,52,240,88,3,2,7,6,0,64,79,2.88,5.58,
2017-18,21701063,3/20/2018,DET,A,31,39,240,115,3,1,30,3,0,80,107,2.7,9.03,
2017-18,21701064,3/20/2018,HOU,A,56,14,240,115,9,4,9,4,0,86,110,6.33,9.85,
2017-18,21701064,3/20/2018,POR,H,44,26,240,111,8,6,7,5,0,87,104,3.52,5.96,
2017-18,21700809,3/21/2018,NOP,H,41,30,240,96,9,7,6,7,0,67,87,2.44,6.87,
2017-18,21700809,3/21/2018,IND,A,41,30,240,92,8,2,6,7,0,69,84,4.43,16.24,
2017-18,21701065,3/21/2018,CLE,H,41,29,240,132,7,2,7,5,0,98,125,11.81,15.48,
2017-18,21701065,3/21/2018,TOR,A,53,18,240,129,7,3,15,7,0,99,120,3.67,6.65,
2017-18,21701066,3/21/2018,PHI,H,39,30,240,119,0,0,35,5,0,99,119,2.98,5.71,
2017-18,21701066,3/21/2018,MEM,A,19,51,240,105,0,0,0,4,0,69,92,2.73,6.41,
2017-18,21701067,3/21/2018,BKN,H,23,48,240,105,4,4,23,7,0,87,105,3.68,6.29,
2017-18,21701067,3/21/2018,CHA,A,30,41,240,111,4,1,6,6,0,75,102,2.61,23.01,
2017-18,21701068,3/21/2018,MIA,H,38,33,240,119,2,2,28,4,0,99,117,20.4,28.59,
2017-18,21701068,3/21/2018,NYK,A,26,45,240,98,2,1,6,4,0,77,96,8.19,30.64,
2017-18,21701069,3/21/2018,CHI,H,24,46,240,102,1,2,1,5,0,70,95,22.45,25.19,
2017-18,21701069,3/21/2018,DEN,A,38,33,240,135,1,0,46,3,0,113,132,2.74,7.96,
2017-18,21701070,3/21/2018,LAC,A,37,33,240,127,2,5,19,7,0,97,114,5.22,7.51,
2017-18,21701070,3/21/2018,MIL,H,37,33,240,120,1,1,3,7,0,83,106,2.29,12.8,
2017-18,21701071,3/21/2018,SAS,H,41,30,240,98,2,2,22,6,0,77,95,10.51,12.89,
2017-18,21701071,3/21/2018,WAS,A,40,30,240,90,1,4,7,5,0,60,83,2.38,5.11,
2017-18,21701072,3/22/2018,MEM,A,19,52,240,79,0,1,0,5,0,57,72,2.73,5.34,
2017-18,21701072,3/22/2018,CHA,H,31,41,240,140,0,0,65,3,0,112,135,2.61,6.96,
2017-18,21701073,3/22/2018,ORL,H,21,50,240,98,3,2,2,4,0,65,90,4.35,7.33,
2017-18,21701073,3/22/2018,PHI,A,40,30,240,118,3,1,35,5,0,95,113,2.98,9.31,
2017-18,21701074,3/22/2018,HOU,H,57,14,265,100,6,9,9,4,0,71,86,6.33,9.03,
2017-18,21701074,3/22/2018,DET,A,32,39,265,96,6,6,8,6,0,68,86,2.7,5.14,
2017-18,21701075,3/22/2018,NOP,H,42,30,240,128,11,9,6,4,0,97,126,2.44,31.35,
2017-18,21701075,3/22/2018,LAL,A,31,39,240,125,11,10,11,7,0,108,125,28.91,34.91,
2017-18,21701076,3/22/2018,DAL,H,22,49,240,112,2,3,3,7,0,81,105,6,7.95,
2017-18,21701076,3/22/2018,UTA,A,40,31,240,119,2,2,21,4,0,96,115,1.95,4.74,
2017-18,21701077,3/22/2018,ATL,A,21,50,240,90,3,2,9,4,0,71,90,2.79,5.5,
2017-18,21701077,3/22/2018,SAC,H,23,49,240,105,3,0,15,4,0,80,103,2.71,7.93,
2017-18,21701078,3/23/2018,LAC,A,38,33,,,,,,,,,,5.22,9.65,
2017-18,21701078,3/23/2018,IND,H,41,31,,,,,,,,,,4.43,7.17,
2017-18,21701079,3/23/2018,DEN,A,39,33,240,108,5,2,14,7,0,78,97,2.74,5.12,
2017-18,21701079,3/23/2018,WAS,H,40,31,240,100,4,0,4,6,0,76,95,2.38,14.19,
2017-18,21701080,3/23/2018,CLE,H,42,29,240,120,1,2,31,5,0,93,115,11.81,14.69,
2017-18,21701080,3/23/2018,PHX,A,19,53,240,95,1,1,7,4,0,71,89,2.88,5.57,
2017-18,21701081,3/23/2018,MIN,A,41,31,240,108,3,2,16,5,0,84,105,2.69,10.88,
2017-18,21701081,3/23/2018,NYK,H,26,46,240,104,3,1,7,7,0,82,96,8.19,11.87,
2017-18,21701082,3/23/2018,BKN,A,23,49,240,112,7,2,14,7,0,91,101,3.68,7.35,
2017-18,21701082,3/23/2018,TOR,H,53,19,240,116,7,5,7,7,0,84,107,3.67,26.12,
2017-18,21701083,3/23/2018,CHI,H,24,47,,,,,,,,,,22.45,24.74,
2017-18,21701083,3/23/2018,MIL,A,37,34,,,,,,,,,,2.29,22.69,
2017-18,21701084,3/23/2018,MIA,A,39,33,240,99,4,3,5,7,0,66,91,20.4,30.18,
2017-18,21701084,3/23/2018,OKC,H,43,30,240,105,4,4,12,5,0,64,95,9.78,20.29,
2017-18,21701085,3/23/2018,SAS,H,42,30,265,124,6,1,11,7,0,77,102,10.51,12.46,
2017-18,21701085,3/23/2018,UTA,A,41,31,265,120,6,6,3,8,0,73,101,1.95,14.14,
2017-18,21701086,3/23/2018,BOS,A,48,23,240,105,4,5,5,6,0,67,96,12.19,15.71,
2017-18,21701086,3/23/2018,POR,H,44,27,240,100,4,2,12,6,0,77,94,3.52,6.31,
2017-18,21701087,3/23/2018,ATL,A,21,51,240,94,2,3,15,5,0,74,88,2.79,19.47,
2017-18,21701087,3/23/2018,GSW,H,53,18,240,106,2,1,13,5,0,79,101,16.68,19.37,
2017-18,21701088,3/24/2018,MIN,A,42,31,,,,,,,,,,2.69,5.67,
2017-18,21701088,3/24/2018,PHI,H,41,30,,,,,,,,,,2.98,25.43,
2017-18,21701089,3/24/2018,CHI,A,24,48,,,,,,,,,,22.45,25.15,
2017-18,21701089,3/24/2018,DET,H,32,40,,,,,,,,,,2.7,7.05,
2017-18,21701090,3/24/2018,ORL,H,21,51,240,105,2,0,10,5,0,77,101,4.35,7.23,
2017-18,21701090,3/24/2018,PHX,A,19,54,240,99,2,1,10,5,0,74,94,2.88,5.32,
2017-18,21701091,3/24/2018,NOP,A,43,30,240,91,0,0,0,4,0,61,89,2.44,8.77,
2017-18,21701091,3/24/2018,HOU,H,58,14,240,114,0,0,29,4,0,83,111,6.33,35.24,
2017-18,21701092,3/24/2018,LAL,A,31,40,,,,,,,,,,28.91,31.64,
2017-18,21701092,3/24/2018,MEM,H,19,53,,,,,,,,,,2.73,8.73,
2017-18,21701093,3/24/2018,DAL,H,22,50,240,98,3,0,8,6,0,70,91,6,8.61,
2017-18,21701093,3/24/2018,CHA,A,32,41,240,102,4,3,15,4,0,79,98,2.61,14.42,
2017-18,21701094,3/25/2018,CLE,A,43,29,,,,,,,,,,11.81,15.49,
2017-18,21701094,3/25/2018,BKN,H,23,50,,,,,,,,,,3.68,5.97,
2017-18,21701095,3/25/2018,MIL,H,38,34,240,106,2,2,15,5,0,88,106,2.29,12.8,
2017-18,21701095,3/25/2018,SAS,A,43,30,240,103,2,3,4,6,0,75,97,10.51,30.91,
2017-18,21701096,3/25/2018,MIA,A,39,34,265,107,6,3,14,8,0,74,95,20.4,24.83,
2017-18,21701096,3/25/2018,IND,H,42,31,265,113,7,8,8,8,0,82,93,4.43,9.65,
2017-18,21701097,3/25/2018,LAC,A,38,34,240,117,4,1,14,4,0,80,110,5.22,8.89,
2017-18,21701097,3/25/2018,TOR,H,54,19,240,106,3,2,18,6,0,80,103,3.67,11.86,
2017-18,21701098,3/25/2018,NYK,A,26,47,,,,,,,,,,8.19,10.57,
2017-18,21701098,3/25/2018,WAS,H,40,32,,,,,,,,,,2.38,14.57,
2017-18,21701099,3/25/2018,BOS,A,49,23,240,104,4,2,13,4,0,80,99,12.19,14.9,
2017-18,21701099,3/25/2018,SAC,H,24,49,240,93,4,4,10,5,0,78,91,2.71,6.23,
2017-18,21701100,3/25/2018,POR,A,44,28,,,,,,,,,,3.52,13.3,
2017-18,21701100,3/25/2018,OKC,H,44,30,,,,,,,,,,9.78,12.57,
2017-18,21701101,3/25/2018,ATL,A,21,52,240,99,0,1,0,6,0,74,93,2.79,9.12,
2017-18,21701101,3/25/2018,HOU,H,59,14,240,118,0,0,26,2,0,94,114,6.33,23.01,
2017-18,21701102,3/25/2018,GSW,H,54,18,240,91,0,0,9,6,0,65,85,16.68,18.63,
2017-18,21701102,3/25/2018,UTA,A,41,32,240,110,1,0,26,5,0,89,104,1.95,10.14,
2017-18,21701103,3/26/2018,NYK,A,27,47,265,128,3,3,5,6,0,82,112,8.19,10.8,
2017-18,21701103,3/26/2018,CHA,H,33,41,265,137,4,5,17,4,0,87,114,2.61,31.52,
2017-18,21701104,3/26/2018,LAL,A,32,40,,,,,,,,,,28.91,31.61,
2017-18,21701104,3/26/2018,DET,H,33,40,,,,,,,,,,2.7,5.44,
2017-18,21701105,3/26/2018,DEN,A,40,33,240,104,0,0,10,6,0,74,95,2.74,5.72,
2017-18,21701105,3/26/2018,PHI,H,42,30,240,123,1,6,24,5,0,85,116,2.98,5.67,
2017-18,21701106,3/26/2018,MIN,H,42,32,240,93,6,7,6,7,0,82,93,2.69,5.42,
2017-18,21701106,3/26/2018,MEM,A,19,54,240,101,7,1,8,4,0,78,97,2.73,14.92,
2017-18,21701107,3/26/2018,BOS,A,50,23,240,102,3,1,20,4,0,77,95,12.19,15.07,
2017-18,21701107,3/26/2018,PHX,H,19,55,240,94,2,3,3,4,0,65,83,2.88,13.39,
2017-18,21701108,3/27/2018,SAS,A,43,31,240,106,5,3,8,5,0,66,96,10.51,12.89,
2017-18,21701108,3/27/2018,WAS,H,40,33,240,116,5,3,25,4,0,88,110,2.38,5.12,
2017-18,21701109,3/27/2018,DEN,A,40,34,240,110,7,9,8,7,0,85,101,2.74,6.41,
2017-18,21701109,3/27/2018,TOR,H,54,20,240,114,7,3,10,6,0,82,107,3.67,15.48,
2017-18,21701110,3/27/2018,CLE,A,44,29,240,79,2,3,1,5,0,59,73,11.81,32.21,
2017-18,21701110,3/27/2018,MIA,H,39,35,240,98,2,0,23,5,0,75,96,20.4,42.85,
2017-18,21701111,3/27/2018,CHI,A,24,49,240,86,0,0,2,5,0,57,80,22.45,28.78,
2017-18,21701111,3/27/2018,HOU,H,60,14,240,118,1,0,40,3,0,87,117,6.33,8.77,
2017-18,21701112,3/27/2018,NOP,H,43,31,240,103,4,4,11,7,0,75,99,2.44,5.96,
2017-18,21701112,3/27/2018,POR,A,45,28,240,107,5,1,5,4,0,71,101,3.52,9.52,
2017-18,21701113,3/27/2018,DAL,A,22,51,240,103,1,0,18,5,0,75,98,6,8.71,
2017-18,21701113,3/27/2018,SAC,H,24,50,240,97,0,0,4,4,0,70,88,2.71,19.39,
2017-18,21701114,3/27/2018,GSW,H,54,19,240,81,2,1,15,6,0,70,79,16.68,21.11,
2017-18,21701114,3/27/2018,IND,A,43,31,240,92,3,4,13,6,0,68,87,4.43,9.65,
2017-18,21701115,3/27/2018,LAC,H,39,34,240,105,2,1,16,5,0,78,102,5.22,7.51,
2017-18,21701115,3/27/2018,MIL,A,39,34,240,98,1,0,5,6,0,82,94,2.29,14.1,
2017-18,21701116,3/28/2018,CLE,A,44,30,240,118,3,6,20,4,0,95,115,11.81,14.42,
2017-18,21701116,3/28/2018,CHA,H,34,41,240,105,2,4,6,5,0,78,98,2.61,6.29,
2017-18,21701117,3/28/2018,BKN,A,23,51,,,,,,,,,,3.68,8.03,
2017-18,21701117,3/28/2018,ORL,H,22,51,,,,,,,,,,4.35,12.54,
2017-18,21701118,3/28/2018,NYK,A,27,48,240,101,3,2,4,6,0,80,98,8.19,11.17,
2017-18,21701118,3/28/2018,PHI,H,43,30,240,118,3,0,17,5,0,93,110,2.98,6.5,
2017-18,21701119,3/28/2018,POR,A,46,28,240,103,3,6,10,6,0,81,99,3.52,6.25,
2017-18,21701119,3/28/2018,MEM,H,20,54,240,108,3,4,6,7,0,76,99,2.73,5.52,
2017-18,21701120,3/28/2018,ATL,A,21,53,240,114,0,0,6,5,0,88,108,2.79,5.48,
2017-18,21701120,3/28/2018,MIN,H,42,33,240,126,1,3,16,5,0,98,121,2.69,14.88,
2017-18,21701121,3/28/2018,BOS,A,51,23,240,97,3,4,12,6,0,67,90,12.19,14.14,
2017-18,21701121,3/28/2018,UTA,H,42,32,240,94,2,3,11,7,0,71,94,1.95,7.17,
2017-18,21701122,3/28/2018,LAC,A,40,34,240,111,6,6,22,3,0,85,111,5.22,8.1,
2017-18,21701122,3/28/2018,PHX,H,19,56,240,99,6,4,7,5,0,82,93,2.88,8.88,
2017-18,21701123,3/28/2018,DAL,A,23,51,,,,,,,,,,6,34.91,
2017-18,21701123,3/28/2018,LAL,H,32,41,,,,,,,,,,28.91,31.29,
2017-18,21701124,3/29/2018,WAS,A,41,33,240,92,2,5,7,6,0,66,92,2.38,5.08,
2017-18,21701124,3/29/2018,DET,H,34,40,240,103,2,4,15,5,0,81,100,2.7,25.15,
2017-18,21701125,3/29/2018,CHI,A,24,50,,,,,,,,,,22.45,42.85,
2017-18,21701125,3/29/2018,MIA,H,40,35,,,,,,,,,,20.4,30.91,
2017-18,21701126,3/29/2018,SAS,H,43,32,240,103,5,3,10,5,0,77,96,10.51,20.29,
2017-18,21701126,3/29/2018,OKC,A,44,31,240,99,5,4,7,7,0,81,91,9.78,14.21,
2017-18,21701127,3/29/2018,IND,A,44,31,,,,,,,,,,4.43,7.14,
2017-18,21701127,3/29/2018,SAC,H,24,51,,,,,,,,,,2.71,19.39,
2017-18,21701128,3/29/2018,GSW,H,54,20,,,,,,,,,,16.68,18.97,
2017-18,21701128,3/29/2018,MIL,A,39,35,,,,,,,,,,2.29,24.74,
2017-18,21701129,3/30/2018,CHI,A,24,51,240,90,2,2,16,4,0,66,88,22.45,26.8,
2017-18,21701129,3/30/2018,ORL,H,22,52,240,82,1,2,5,6,0,69,77,4.35,7.14,
2017-18,21701130,3/30/2018,ATL,H,21,54,240,91,5,4,3,6,0,59,86,2.79,5.77,
2017-18,21701130,3/30/2018,PHI,A,44,30,240,101,5,2,28,7,0,86,101,2.98,14.79,
2017-18,21701131,3/30/2018,CLE,H,45,30,,,,,,,,,,11.81,14.25,
2017-18,21701131,3/30/2018,NOP,A,43,32,,,,,,,,,,2.44,8.77,
2017-18,21701132,3/30/2018,HOU,H,61,14,,,,,,,,,,6.33,9.21,
2017-18,21701132,3/30/2018,PHX,A,19,57,,,,,,,,,,2.88,5.62,
2017-18,21701133,3/30/2018,DEN,A,40,35,265,126,8,9,15,8,0,92,104,2.74,12.52,
2017-18,21701133,3/30/2018,OKC,H,44,32,265,125,7,4,9,9,0,79,110,9.78,15.78,
2017-18,21701134,3/30/2018,DAL,H,23,52,240,92,1,1,9,6,0,64,81,6,8.69,
2017-18,21701134,3/30/2018,MIN,A,43,33,240,93,2,4,12,5,0,67,89,2.69,4.64,
2017-18,21701135,3/30/2018,UTA,H,42,33,,,,,,,,,,1.95,4.68,
2017-18,21701135,3/30/2018,MEM,A,21,54,,,,,,,,,,2.73,31.64,
2017-18,21701136,3/30/2018,LAL,H,33,41,,,,,,,,,,28.91,31.2,
2017-18,21701136,3/30/2018,MIL,A,40,35,,,,,,,,,,2.29,7.51,
2017-18,21701137,3/30/2018,LAC,A,41,34,,,,,,,,,,5.22,8.74,
2017-18,21701137,3/30/2018,POR,H,46,29,,,,,,,,,,3.52,5.9,
2017-18,21701138,3/31/2018,WAS,H,41,34,240,107,4,3,16,5,0,87,105,2.38,4.99,
2017-18,21701138,3/31/2018,CHA,A,34,42,240,93,4,3,4,3,0,74,91,2.61,10.8,
2017-18,21701139,3/31/2018,NYK,H,27,49,240,109,4,7,7,7,0,84,104,8.19,10.89,
2017-18,21701139,3/31/2018,DET,A,35,40,240,115,5,1,10,3,0,85,111,2.7,14.89,
2017-18,21701140,3/31/2018,BOS,H,52,23,240,110,8,12,12,4,0,82,105,12.19,15.86,
2017-18,21701140,3/31/2018,TOR,A,55,20,240,99,7,8,6,6,0,84,97,3.67,24.07,
2017-18,21701141,3/31/2018,MIA,H,41,35,265,109,6,2,14,9,0,76,97,20.4,24.08,
2017-18,21701141,3/31/2018,BKN,A,24,51,265,110,7,5,9,8,0,80,98,3.68,20.36,
2017-18,21701142,3/31/2018,GSW,A,54,21,240,112,1,1,24,6,0,93,112,16.68,19.39,
2017-18,21701142,3/31/2018,SAC,H,24,52,240,96,1,3,7,3,0,69,94,2.71,5.69,
2017-18,21701143,4/1/2018,PHI,A,45,30,240,119,2,2,20,5,0,91,115,2.98,5.59,
2017-18,21701143,4/1/2018,CHA,H,34,43,240,102,1,1,5,6,0,78,99,2.61,25.06,
2017-18,21701144,4/1/2018,CHI,H,25,51,,,,,,,,,,22.45,24.83,
2017-18,21701144,4/1/2018,WAS,A,42,34,,,,,,,,,,2.38,8.71,
2017-18,21701145,4/1/2018,HOU,A,62,14,240,83,2,4,4,7,0,66,79,6.33,16.84,
2017-18,21701145,4/1/2018,SAS,H,44,32,240,100,2,2,20,4,0,75,99,10.51,15.73,
2017-18,21701146,4/1/2018,LAC,H,41,35,240,104,1,1,16,6,0,78,98,5.22,9.65,
2017-18,21701146,4/1/2018,IND,A,45,31,240,111,2,6,7,5,0,76,101,4.43,7.22,
2017-18,21701147,4/1/2018,ATL,H,21,55,,,,,,,,,,2.79,7.14,
2017-18,21701147,4/1/2018,ORL,A,22,53,,,,,,,,,,4.35,8.03,
2017-18,21701148,4/1/2018,BKN,H,25,51,240,96,3,4,4,7,0,70,87,3.68,6.38,
2017-18,21701148,4/1/2018,DET,A,36,40,240,108,4,3,20,5,0,83,96,2.7,14.51,
2017-18,21701149,4/1/2018,CLE,H,46,30,240,98,5,2,13,5,0,73,96,11.81,17.81,
2017-18,21701149,4/1/2018,DAL,A,23,53,240,87,5,1,9,6,0,77,85,6,8.44,
2017-18,21701150,4/1/2018,NOP,H,43,33,240,104,1,2,10,4,0,75,96,2.44,12.22,
2017-18,21701150,4/1/2018,OKC,A,44,33,240,109,2,2,12,5,0,80,104,9.78,12.47,
2017-18,21701151,4/1/2018,MIN,H,44,33,240,97,0,3,7,6,0,71,90,2.69,4.64,
2017-18,21701151,4/1/2018,UTA,A,43,33,240,121,1,2,29,3,0,87,116,1.95,4.69,
2017-18,21701152,4/1/2018,DEN,H,41,35,265,128,4,3,12,9,0,79,103,2.74,5.03,
2017-18,21701152,4/1/2018,MIL,A,41,35,265,125,4,3,18,8,0,92,111,2.29,18.97,
2017-18,21701153,4/1/2018,GSW,H,55,21,240,117,4,5,21,5,0,94,110,16.68,19.56,
2017-18,21701153,4/1/2018,PHX,A,19,58,240,107,3,2,14,4,0,77,99,2.88,6.4,
2017-18,21701154,4/1/2018,POR,H,47,29,240,113,2,2,24,4,0,98,107,3.52,6.25,
2017-18,21701154,4/1/2018,MEM,A,21,55,240,98,1,1,2,5,0,75,95,2.73,31.64,
2017-18,21701155,4/1/2018,LAL,H,33,42,,,,,,,,,,28.91,31.62,
2017-18,21701155,4/1/2018,SAC,A,24,53,,,,,,,,,,2.71,14.52,
2017-18,21701156,4/3/2018,CLE,H,47,30,240,112,3,0,16,7,0,86,106,11.81,15.48,
2017-18,21701156,4/3/2018,TOR,A,55,21,240,106,2,5,7,7,0,78,92,3.67,7.35,
2017-18,21701157,4/3/2018,BKN,A,25,52,240,95,2,1,5,7,0,71,87,3.68,6.66,
2017-18,21701157,4/3/2018,PHI,H,46,30,240,121,3,1,30,5,0,93,114,2.98,5.77,
2017-18,21701158,4/3/2018,ATL,A,22,55,240,98,5,2,9,7,0,78,98,2.79,23.19,
2017-18,21701158,4/3/2018,MIA,H,41,36,240,101,6,7,8,7,0,78,94,20.4,28.59,
2017-18,21701159,4/3/2018,NYK,H,27,50,240,73,5,7,4,5,0,61,73,8.19,12.54,
2017-18,21701159,4/3/2018,ORL,A,22,54,240,97,5,5,24,3,0,68,94,4.35,26.8,
2017-18,21701160,4/3/2018,CHI,H,26,51,240,120,6,4,12,4,0,86,115,22.45,25.06,
2017-18,21701160,4/3/2018,CHA,A,34,44,240,114,5,3,6,6,0,79,112,2.61,8.94,
2017-18,21701161,4/3/2018,HOU,H,62,15,240,120,0,0,24,3,0,95,118,6.33,8.71,
2017-18,21701161,4/3/2018,WAS,A,42,35,240,104,0,2,0,5,0,75,99,2.38,14.57,
2017-18,21701162,4/3/2018,BOS,A,53,23,,,,,,,,,,12.19,14.48,
2017-18,21701162,4/3/2018,MIL,H,41,36,,,,,,,,,,2.29,18.97,
2017-18,21701163,4/3/2018,GSW,A,56,21,240,111,2,1,12,6,0,84,105,16.68,26.46,
2017-18,21701163,4/3/2018,OKC,H,45,33,240,107,1,3,8,7,0,81,99,9.78,15.78,
2017-18,21701164,4/3/2018,DAL,H,23,54,,,,,,,,,,6,9.52,
2017-18,21701164,4/3/2018,POR,A,48,29,,,,,,,,,,3.52,6.26,
2017-18,21701165,4/3/2018,DEN,H,42,35,240,107,1,2,14,6,0,77,98,2.74,7.17,
2017-18,21701165,4/3/2018,IND,A,46,31,240,104,1,4,5,7,0,73,89,4.43,33.34,
2017-18,21701166,4/3/2018,LAL,A,33,43,240,110,1,0,12,6,0,89,103,28.91,30.86,
2017-18,21701166,4/3/2018,UTA,H,44,33,240,117,2,2,15,4,0,95,113,1.95,4.83,
2017-18,21701167,4/3/2018,PHX,H,19,59,240,97,1,2,14,6,0,73,94,2.88,5.59,
2017-18,21701167,4/3/2018,SAC,A,25,53,240,94,1,3,6,6,0,69,85,2.71,7.93,
2017-18,21701168,4/3/2018,LAC,H,41,36,240,113,3,4,3,7,0,72,101,5.22,15.73,
2017-18,21701168,4/3/2018,SAS,A,45,32,240,110,2,1,19,7,0,83,103,10.51,13.49,
2017-18,21701169,4/4/2018,PHI,A,47,30,240,115,5,1,19,6,0,88,105,2.98,5.68,
2017-18,21701169,4/4/2018,DET,H,37,40,240,108,4,2,6,6,0,71,93,2.7,8.7,
2017-18,21701170,4/4/2018,DAL,A,24,54,240,100,2,0,1,7,0,74,96,6,10.35,
2017-18,21701170,4/4/2018,ORL,H,23,54,240,105,2,2,14,6,0,77,97,4.35,16.54,
2017-18,21701171,4/4/2018,BOS,A,53,24,,,,,,,,,,12.19,15.86,
2017-18,21701171,4/4/2018,TOR,H,55,22,,,,,,,,,,3.67,6.46,
2017-18,21701172,4/4/2018,ATL,H,22,56,240,86,4,2,8,4,0,68,76,2.79,23.19,
2017-18,21701172,4/4/2018,MIA,A,42,36,240,115,5,2,35,4,0,84,109,20.4,22.84,
2017-18,21701173,4/4/2018,NOP,H,43,34,240,123,0,0,32,5,0,97,121,2.44,5.17,
2017-18,21701173,4/4/2018,MEM,A,21,56,240,95,0,0,0,5,0,73,93,2.73,31.64,
2017-18,21701174,4/4/2018,LAL,H,33,44,265,122,9,9,10,8,0,81,106,28.91,39.42,
2017-18,21701174,4/4/2018,SAS,A,45,33,265,112,8,12,8,6,0,87,105,10.51,27.19,
2017-18,21701175,4/5/2018,GSW,A,57,21,240,106,3,0,5,5,0,77,102,16.68,21.11,
2017-18,21701175,4/5/2018,IND,H,46,32,240,126,4,1,26,4,0,97,123,4.43,16.24,
2017-18,21701176,4/5/2018,CLE,H,48,30,240,119,3,6,15,6,0,82,108,11.81,14.19,
2017-18,21701176,4/5/2018,WAS,A,42,36,240,115,3,2,17,7,0,90,110,2.38,8.71,
2017-18,21701177,4/5/2018,HOU,H,63,15,240,96,2,0,24,6,0,84,94,6.33,9.85,
2017-18,21701177,4/5/2018,POR,A,48,30,240,94,2,2,3,7,0,71,84,3.52,5.81,
2017-18,21701178,4/5/2018,MIL,H,42,36,,,,,,,,,,2.29,5.97,
2017-18,21701178,4/5/2018,BKN,A,25,53,,,,,,,,,,3.68,8.9,
2017-18,21701179,4/5/2018,LAC,A,42,36,240,95,0,0,0,5,0,67,91,5.22,7.17,
2017-18,21701179,4/5/2018,UTA,H,45,33,240,117,0,0,30,4,0,94,117,1.95,4.69,
2017-18,21701180,4/5/2018,DEN,H,43,35,240,100,6,4,7,5,0,79,92,2.74,5.43,
